Penyakit,Gejala 1,Gejala 2,Gejala 3,Gejala 4,Gejala 5,Gejala 6,Gejala 7,Gejala 8,Gejala 9,Gejala 10,Gejala 11,Gejala 12,Gejala 13,Gejala 14,Gejala 15,Gejala 16,Gejala 17,Gejala 18,Gejala 19
Anaplasmosis,Konstipasi,Demam tinggi,Anemia,Kematian mendadak,Tidak nafsu makan,Dehidrasi,Keguguran,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,Kulit dan mata kekuningan,,,,,,,,
Anaplasmosis,Tidak nafsu makan,Pembengkakan kelenjar limfe,Mukosa cepat kuning,Anemia,Konstipasi,Demam tinggi,Kulit dan mata kekuningan,Dehidrasi,Pembesaran jantung,Kematian mendadak,Keguguran,,,,,,,,
Anaplasmosis,Pembesaran jantung,Kulit dan mata kekuningan,Tidak nafsu makan,Demam tinggi,Anemia,Keguguran,Kematian mendadak,Mukosa cepat kuning,Pembengkakan kelenjar limfe,Dehidrasi,Konstipasi,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Kesulitan bernapas,Penurunan produksi susu,Kencing berdarah,Bulu kusam,Konvulsi,Demam,Terlihat lesu,Anemia,,,,,,,,,,,
Babesiosis,Terlihat lesu,Kesulitan bernapas,Konvulsi,Bulu kusam,Penurunan produksi susu,Demam,Kencing berdarah,Anemia,,,,,,,,,,,
Babesiosis,Kencing berdarah,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Anemia,Penurunan produksi susu,Konvulsi,Demam,,,,,,,,,,,
Babesiosis,Bulu kusam,Konvulsi,Kesulitan bernapas,Anemia,Penurunan produksi susu,Demam,Terlihat lesu,Kencing berdarah,,,,,,,,,,,
Babesiosis,Penurunan produksi susu,Anemia,Demam,Kesulitan bernapas,Konvulsi,Bulu kusam,Kencing berdarah,Terlihat lesu,,,,,,,,,,,
Babesiosis,Anemia,Konvulsi,Penurunan produksi susu,Kencing berdarah,Demam,Kesulitan bernapas,Bulu kusam,Terlihat lesu,,,,,,,,,,,
Babesiosis,Kesulitan bernapas,Konvulsi,Penurunan produksi susu,Bulu kusam,Kencing berdarah,Terlihat lesu,Anemia,Demam,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Kesulitan bernapas,Cepat terengah-engah,Terlihat lesu,Keluar cairan pada hidung,Kematian mendadak,Sering berbaring,Terlihat gelisah,Demam tinggi,,,,,,,,,,,
Pneumonia,Terlihat lesu,Demam tinggi,Cepat terengah-engah,Kesulitan bernapas,Terlihat gelisah,Keluar cairan pada hidung,Kematian mendadak,Sering berbaring,,,,,,,,,,,
Pneumonia,Keluar cairan pada hidung,Kematian mendadak,Terlihat gelisah,Sering berbaring,Cepat terengah-engah,Demam tinggi,Terlihat lesu,Keluar cairan pada hidung,,,,,,,,,,,
Pneumonia,Terlihat lesu,Terlihat gelisah,Cepat terengah-engah,Kesulitan bernapas ,Sering berbaring,Kematian mendadak,Demam tinggi,Keluar cairan pada hidung,,,,,,,,,,,
Pneumonia,Sering berbaring,Terlihat lesu,Kesulitan bernapas ,Terlihat gelisah,Cepat terengah-engah,Kematian mendadak,Keluar cairan pada hidung,Demam tinggi,,,,,,,,,,,
Pneumonia,Cepat terengah-engah,Kematian mendadak,Keluar cairan pada hidung,Terlihat gelisah,Kesulitan bernapas ,Demam tinggi,Terlihat lesu,Sering berbaring,,,,,,,,,,,
Pneumonia,Kesulitan bernapas ,Sering berbaring,Keluar cairan pada hidung,Cepat terengah-engah,Kematian mendadak,Demam tinggi,Terlihat lesu,Terlihat gelisah,,,,,,,,,,,
Pneumonia,Kematian mendadak,Kesulitan bernapas ,Keluar cairan pada hidung,Terlihat lesu,Cepat terengah-engah,Sering berbaring,Demam tinggi,Terlihat gelisah,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Mencret ,Kotoran berdarah,Stres,Tidak nafsu makan,Demam,Dehidrasi,,,,,,,,,,,,,
Diare,Tidak nafsu makan,Mencret ,Stres,Kotoran berdarah,Dehidrasi,Demam,,,,,,,,,,,,,
Diare,Dehidrasi,Demam,Kotoran berdarah,Mencret ,Stres,Tidak nafsu makan,,,,,,,,,,,,,
Diare,Stres,Dehidrasi,Tidak nafsu makan,Mencret ,Kotoran berdarah,Demam,,,,,,,,,,,,,
Diare,Dehidrasi,Mencret ,Demam,Stres,Kotoran berdarah,Tidak nafsu makan,,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Perdarahan lubang kumlah,Mudah ambruk ,Kondisi lemah,Kesulitan bernapas,Kematian mendadak,Gemetar,Demam tinggi,Berjalan sempoyongan ,,,,,,,,,,,
Anthrax,Perdarahan lubang kumlah,Demam tinggi,Gemetar,Kematian mendadak,Berjalan sempoyongan ,Kondisi lemah,Mudah ambruk ,Kesulitan bernapas,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Kondisi lemah,Perdarahan lubang kumlah,Demam tinggi,Mudah ambruk ,Kematian mendadak,Berjalan sempoyongan ,Kesulitan bernapas,Gemetar,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Cairan janin keruh,Pembengkakan persendian lutut,Keguguran,Kemandulan permanen,Kemandulan temporer,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,,,,,,,,,,,
Brucellosis,Kemandulan permanen,Penurunan produksi susu,Keguguran,Radang buah pelir,Radang saluran sperma,Kemandulan temporer,Pembengkakan persendian lutut,Cairan janin keruh,,,,,,,,,,,
Brucellosis,Cairan janin keruh,Radang buah pelir,Penurunan produksi susu,Kemandulan temporer,Pembengkakan persendian lutut,Keguguran,Kemandulan permanen,Radang saluran sperma,,,,,,,,,,,
Brucellosis,Pembengkakan persendian lutut,Cairan janin keruh,Kemandulan temporer,Radang saluran sperma,Penurunan produksi susu,Keguguran,Radang buah pelir,Kemandulan permanen,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Cairan janin keruh,Penurunan produksi susu,Radang saluran sperma,Radang buah pelir,Pembengkakan persendian lutut,Kemandulan permanen,,,,,,,,,,,
Brucellosis,Kemandulan temporer,Keguguran,Cairan janin keruh,Kemandulan permanen,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Gemetar ,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Gemetar,Konstipasi,Suara ngorok,Mata sayu dan berair,Mata hiperemik,Terlihat lesu,Kesulitan bernapas ,Pembengkakan leher,Pembengkakan tenggorokan,Demam tinggi,Kematian mendadak,Pembengkakan kepala,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Suara ngorok,Konstipasi,Terlihat lesu,Pembengkakan kepala,Mata sayu dan berair,Kesulitan bernapas ,Gemetar,Mata hiperemik,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,
Septichaemia Epizootica (SE),Mata sayu dan berair,Demam tinggi,Pembengkakan tenggorokan,Pembengkakan leher,Gemetar,Pembengkakan kepala,Suara ngorok,Kematian mendadak,Konstipasi,Mata hiperemik,Kesulitan bernapas ,Terlihat lesu,,,,,,,
Septichaemia Epizootica (SE),Pembengkakan tenggorokan,Terlihat lesu,Suara ngorok,Demam tinggi,Pembengkakan leher,Konstipasi,Mata sayu dan berair,Kesulitan bernapas ,Kematian mendadak,Pembengkakan kepala,Mata hiperemik,Gemetar,,,,,,,
Septichaemia Epizootica (SE),Kesulitan bernapas ,Kematian mendadak,Pembengkakan kepala,Suara ngorok,Mata hiperemik,Mata sayu dan berair,Demam tinggi,Pembengkakan tenggorokan,Terlihat lesu,Gemetar,Konstipasi,Pembengkakan leher,,,,,,,
Septichaemia Epizootica (SE),Pembengkakan leher,Suara ngorok,Kesulitan bernapas ,Kematian mendadak,Mata hiperemik,Gemetar,Pembengkakan tenggorokan,Pembengkakan kepala,Terlihat lesu,Mata sayu dan berair,Konstipasi,Demam tinggi,,,,,,,
Septichaemia Epizootica (SE),Gemetar,Kematian mendadak,Terlihat lesu,Pembengkakan tenggorokan,Suara ngorok,Mata hiperemik,Pembengkakan kepala,Demam tinggi,Pembengkakan leher,Konstipasi,Kesulitan bernapas ,Mata sayu dan berair,,,,,,,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong kering ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Erosi permukaan lidah,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Radang mulut,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Keluar cairan pada mata,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
Malignant Catrrahal Fever,Demam tinggi,Keluar cairan pada hidung,Radang mulut,Erosi permukaan lidah,Moncong kering ,Moncong pecah terisi eksudat ,Hidung tersumbat kerak,Kesulitan bernapas ,Tubuh kurus,Kornea mata keruh keputihan,Radang kulit,Pembengkakan kelenjar limfe,Sembelit,Radang otak,Berjalan sempoyongan ,Gemetar,Kelumpuhan sebelum mati,Kematian mendadak,
